tick,day,alive,sick,cumulative_deaths,cumulative_births
87,87.0,50,0,0,0
88,88.0,50,0,0,0
89,89.0,50,0,0,0
90,90.0,50,0,0,0
91,91.0,50,0,0,0
92,92.0,50,0,0,0
93,93.0,50,0,0,0
94,94.0,50,0,0,0
95,95.0,50,0,0,0
96,96.0,50,0,0,0
97,97.0,50,0,0,0
98,98.0,50,0,0,0
99,99.0,50,0,0,0
100,100.0,50,0,0,0
101,101.0,50,0,0,0
102,102.0,50,0,0,0
103,103.0,50,0,0,0
104,104.0,50,0,0,0
105,105.0,50,0,0,0
106,106.0,50,0,0,0
107,107.0,50,0,0,0
108,108.0,50,0,0,0
109,109.0,50,0,0,0
110,110.0,50,0,0,0
111,111.0,50,0,0,0
112,112.0,50,0,0,0
113,113.0,50,0,0,0
114,114.0,50,0,0,0
115,115.0,50,0,0,0
116,116.0,50,0,0,0
117,117.0,50,0,0,0
118,118.0,50,0,0,0
119,119.0,50,0,0,0
120,120.0,50,0,0,0
121,121.0,50,0,0,0
122,122.0,50,0,0,0
123,123.0,50,0,0,0
124,124.0,50,0,0,0
125,125.0,50,0,0,0
126,126.0,50,0,0,0
127,127.0,50,0,0,0
128,128.0,50,0,0,0
129,129.0,50,0,0,0
130,130.0,50,0,0,0
131,131.0,50,0,0,0
132,132.0,50,0,0,0
133,133.0,50,0,0,0
134,134.0,50,0,0,0
135,135.0,50,0,0,0
136,136.0,50,0,0,0
137,137.0,50,0,0,0
138,138.0,50,0,0,0
139,139.0,50,0,0,0
140,140.0,50,0,0,0
141,141.0,50,0,0,0
142,142.0,50,0,0,0
143,143.0,50,0,0,0
144,144.0,50,0,0,0
145,145.0,50,0,0,0
146,146.0,50,0,0,0
147,147.0,50,0,0,0
148,148.0,50,0,0,0
149,149.0,50,0,0,0
150,150.0,50,0,0,0
151,151.0,50,0,0,0
152,152.0,50,0,0,0
153,153.0,50,0,0,0
154,154.0,50,0,0,0
155,155.0,50,0,0,0
156,156.0,50,0,0,0
157,157.0,50,0,0,0
158,158.0,50,0,0,0
159,159.0,50,0,0,0
160,160.0,50,0,0,0
161,161.0,50,0,0,0
162,162.0,50,0,0,0
163,163.0,50,0,0,0
164,164.0,50,0,0,0
165,165.0,50,0,0,0
166,166.0,50,0,0,0
167,167.0,50,0,0,0
168,168.0,50,0,0,0
169,169.0,50,0,0,0
170,170.0,50,0,0,0
171,171.0,50,0,0,0
172,172.0,50,0,0,0
173,173.0,50,0,0,0
174,174.0,50,0,0,0
175,175.0,50,0,0,0
176,176.0,50,0,0,0
177,177.0,50,0,0,0
178,178.0,50,0,0,0
179,179.0,50,0,0,0
180,180.0,50,0,0,0
181,181.0,50,0,0,0
182,182.0,50,0,0,0
183,183.0,50,0,0,0
184,184.0,50,0,0,0
185,185.0,50,0,0,0
186,186.0,50,0,0,0
187,187.0,50,0,0,0
188,188.0,50,0,0,0
189,189.0,50,0,0,0
190,190.0,50,0,0,0
191,191.0,50,0,0,0
192,192.0,50,1,0,0
193,193.0,50,1,0,0
194,194.0,50,1,0,0
195,195.0,50,1,0,0
196,196.0,50,1,0,0
197,197.0,50,1,0,0
198,198.0,50,1,0,0
199,199.0,50,1,0,0
200,200.0,50,0,0,0
201,201.0,50,0,0,0
202,202.0,50,0,0,0
203,203.0,50,0,0,0
204,204.0,50,0,0,0
205,205.0,50,0,0,0
206,206.0,50,0,0,0
207,207.0,50,0,0,0
208,208.0,50,0,0,0
209,209.0,50,0,0,0
210,210.0,50,0,0,0
211,211.0,50,0,0,0
212,212.0,50,0,0,0
213,213.0,50,0,0,0
214,214.0,50,0,0,0
215,215.0,50,0,0,0
216,216.0,50,0,0,0
217,217.0,50,0,0,0
218,218.0,50,0,0,0
219,219.0,50,0,0,0
220,220.0,50,0,0,0
221,221.0,50,0,0,0
222,222.0,50,0,0,0
223,223.0,50,0,0,0
224,224.0,50,0,0,0
225,225.0,50,0,0,0
226,226.0,50,0,0,0
227,227.0,50,0,0,0
228,228.0,50,0,0,0
229,229.0,50,0,0,0
230,230.0,50,0,0,0
231,231.0,50,0,0,0
232,232.0,50,1,0,0
233,233.0,50,1,0,0
234,234.0,50,1,0,0
235,235.0,50,1,0,0
236,236.0,50,1,0,0
237,237.0,50,1,0,0
238,238.0,50,1,0,0
239,239.0,50,1,0,0
240,240.0,50,1,0,0
241,241.0,50,1,0,0
242,242.0,50,1,0,0
243,243.0,50,1,0,0
244,244.0,50,1,0,0
245,245.0,50,1,0,0
246,246.0,50,1,0,0
247,247.0,50,0,0,0
248,248.0,50,0,0,0
249,249.0,50,0,0,0
250,250.0,50,0,0,0
251,251.0,50,0,0,0
252,252.0,50,0,0,0
253,253.0,50,0,0,0
254,254.0,50,0,0,0
255,255.0,50,0,0,0
256,256.0,50,0,0,0
257,257.0,50,0,0,0
258,258.0,50,0,0,0
259,259.0,50,0,0,0
260,260.0,50,0,0,0
261,261.0,50,0,0,0
262,262.0,50,0,0,0
263,263.0,50,0,0,0
264,264.0,50,0,0,0
265,265.0,50,0,0,0
266,266.0,50,0,0,0
267,267.0,50,0,0,0
268,268.0,50,0,0,0
269,269.0,50,0,0,0
270,270.0,50,0,0,0
271,271.0,50,0,0,0
272,272.0,50,0,0,0
273,273.0,50,0,0,0
274,274.0,50,0,0,0
275,275.0,50,0,0,0
276,276.0,50,0,0,0
277,277.0,50,0,0,0
278,278.0,50,0,0,0
279,279.0,50,0,0,0
280,280.0,50,0,0,0
281,281.0,50,0,0,0
282,282.0,50,0,0,0
283,283.0,50,0,0,0
284,284.0,50,0,0,0
285,285.0,50,0,0,0
286,286.0,50,0,0,0
287,287.0,50,0,0,0
288,288.0,50,0,0,0
289,289.0,50,0,0,0
290,290.0,50,0,0,0
291,291.0,50,0,0,0
292,292.0,50,0,0,0
293,293.0,50,0,0,0
294,294.0,50,0,0,0
295,295.0,50,0,0,0
296,296.0,50,0,0,0
297,297.0,50,0,0,0
298,298.0,50,0,0,0
299,299.0,50,0,0,0
300,300.0,50,0,0,0
301,301.0,50,0,0,0
302,302.0,50,0,0,0
303,303.0,50,0,0,0
304,304.0,50,0,0,0
305,305.0,50,0,0,0
306,306.0,50,0,0,0
307,307.0,50,0,0,0
308,308.0,50,0,0,0
309,309.0,50,0,0,0
310,310.0,50,0,0,0
311,311.0,50,0,0,0
312,312.0,50,0,0,0
313,313.0,50,0,0,0
314,314.0,50,0,0,0
315,315.0,50,0,0,0
316,316.0,50,0,0,0
317,317.0,50,0,0,0
318,318.0,50,0,0,0
319,319.0,50,0,0,0
320,320.0,50,0,0,0
321,321.0,50,0,0,0
322,322.0,50,0,0,0
323,323.0,50,0,0,0
324,324.0,50,0,0,0
325,325.0,50,0,0,0
326,326.0,50,0,0,0
327,327.0,50,0,0,0
328,328.0,50,0,0,0
329,329.0,50,0,0,0
330,330.0,50,0,0,0
331,331.0,50,0,0,0
332,332.0,50,0,0,0
333,333.0,50,0,0,0
334,334.0,50,0,0,0
335,335.0,50,0,0,0
336,336.0,50,0,0,0
337,337.0,50,0,0,0
338,338.0,50,0,0,0
339,339.0,50,0,0,0
340,340.0,50,0,0,0
341,341.0,50,0,0,0
342,342.0,50,0,0,0
343,343.0,50,0,0,0
344,344.0,50,0,0,0
345,345.0,50,0,0,0
346,346.0,50,0,0,0
347,347.0,50,0,0,0
348,348.0,50,0,0,0
349,349.0,50,0,0,0
350,350.0,50,0,0,0
351,351.0,50,0,0,0
352,352.0,50,0,0,0
353,353.0,50,0,0,0
354,354.0,50,0,0,0
355,355.0,50,0,0,0
356,356.0,50,0,0,0
357,357.0,50,0,0,0
358,358.0,50,0,0,0
359,359.0,50,0,0,0
360,360.0,50,0,0,0
361,361.0,50,0,0,0
362,362.0,50,0,0,0
363,363.0,50,0,0,0
364,364.0,50,0,0,0
365,365.0,50,0,0,0
366,366.0,50,0,0,0
367,367.0,50,0,0,0
368,368.0,50,0,0,0
369,369.0,50,0,0,0
370,370.0,50,0,0,0
371,371.0,50,0,0,0
372,372.0,50,0,0,0
373,373.0,50,0,0,0
374,374.0,50,0,0,0
375,375.0,50,0,0,0
376,376.0,50,0,0,0
377,377.0,50,0,0,0
378,378.0,50,0,0,0
379,379.0,50,0,0,0
380,380.0,50,0,0,0
381,381.0,50,0,0,0
382,382.0,50,0,0,0
383,383.0,50,0,0,0
384,384.0,50,0,0,0
385,385.0,50,0,0,0
386,386.0,50,0,0,0
387,387.0,50,0,0,0
388,388.0,50,0,0,0
389,389.0,50,0,0,0
390,390.0,50,0,0,0
391,391.0,50,0,0,0
392,392.0,50,0,0,0
393,393.0,50,0,0,0
394,394.0,50,0,0,0
395,395.0,50,0,0,0
396,396.0,50,0,0,0
397,397.0,50,0,0,0
398,398.0,50,0,0,0
399,399.0,50,0,0,0
400,400.0,50,0,0,0
401,401.0,50,0,0,0
402,402.0,50,0,0,0
403,403.0,50,0,0,0
404,404.0,50,0,0,0
405,405.0,50,0,0,0
406,406.0,50,0,0,0
407,407.0,50,0,0,0
408,408.0,50,0,0,0
409,409.0,50,0,0,0
410,410.0,50,0,0,0
411,411.0,50,0,0,0
412,412.0,50,0,0,0
413,413.0,50,1,0,0
414,414.0,51,1,0,1
415,415.0,51,1,0,1
416,416.0,51,1,0,1
417,417.0,51,1,0,1
418,418.0,51,1,0,1
419,419.0,51,1,0,1
420,420.0,51,1,0,1
421,421.0,51,1,0,1
422,422.0,51,0,0,1
423,423.0,51,0,0,1
424,424.0,51,0,0,1
425,425.0,51,0,0,1
426,426.0,51,0,0,1
427,427.0,51,0,0,1
428,428.0,51,0,0,1
429,429.0,51,0,0,1
430,430.0,51,0,0,1
431,431.0,51,0,0,1
432,432.0,51,0,0,1
433,433.0,51,0,0,1
434,434.0,51,0,0,1
435,435.0,51,0,0,1
436,436.0,51,0,0,1
437,437.0,51,0,0,1
438,438.0,51,0,0,1
439,439.0,51,1,0,1
440,440.0,51,1,0,1
441,441.0,51,1,0,1
442,442.0,51,1,0,1
443,443.0,51,1,0,1
444,444.0,51,1,0,1
445,445.0,51,1,0,1
446,446.0,51,1,0,1
447,447.0,51,0,0,1
448,448.0,51,0,0,1
449,449.0,51,0,0,1
450,450.0,51,0,0,1
451,451.0,51,0,0,1
452,452.0,51,0,0,1
453,453.0,51,0,0,1
454,454.0,51,0,0,1
455,455.0,51,0,0,1
456,456.0,51,0,0,1
457,457.0,51,0,0,1
458,458.0,51,0,0,1
459,459.0,51,0,0,1
460,460.0,51,0,0,1
461,461.0,51,0,0,1
462,462.0,51,0,0,1
463,463.0,51,0,0,1
464,464.0,51,0,0,1
465,465.0,51,0,0,1
466,466.0,51,0,0,1
467,467.0,51,0,0,1
468,468.0,51,0,0,1
469,469.0,51,0,0,1
470,470.0,51,0,0,1
471,471.0,51,0,0,1
472,472.0,51,0,0,1
473,473.0,51,0,0,1
474,474.0,51,0,0,1
475,475.0,51,0,0,1
476,476.0,51,0,0,1
477,477.0,51,0,0,1
478,478.0,51,0,0,1
479,479.0,51,0,0,1
480,480.0,51,0,0,1
481,481.0,51,0,0,1
482,482.0,51,0,0,1
483,483.0,51,0,0,1
484,484.0,51,0,0,1
485,485.0,51,0,0,1
486,486.0,51,0,0,1
487,487.0,51,0,0,1
488,488.0,51,0,0,1
489,489.0,51,0,0,1
490,490.0,51,0,0,1
491,491.0,51,0,0,1
492,492.0,51,0,0,1
493,493.0,51,0,0,1
494,494.0,51,0,0,1
495,495.0,51,0,0,1
496,496.0,51,0,0,1
497,497.0,51,0,0,1
498,498.0,51,0,0,1
499,499.0,51,0,0,1
500,500.0,51,0,0,1
501,501.0,51,0,0,1
502,502.0,51,0,0,1
503,503.0,51,0,0,1
504,504.0,51,0,0,1
505,505.0,51,0,0,1
506,506.0,51,0,0,1
507,507.0,51,0,0,1
508,508.0,51,0,0,1
509,509.0,51,0,0,1
510,510.0,51,0,0,1
511,511.0,51,0,0,1
512,512.0,51,0,0,1
513,513.0,51,0,0,1
514,514.0,51,0,0,1
515,515.0,51,0,0,1
516,516.0,51,0,0,1
517,517.0,51,0,0,1
518,518.0,51,0,0,1
519,519.0,51,0,0,1
520,520.0,51,0,0,1
521,521.0,51,0,0,1
522,522.0,51,0,0,1
523,523.0,51,0,0,1
524,524.0,51,0,0,1
525,525.0,51,0,0,1
526,526.0,51,0,0,1
527,527.0,51,0,0,1
528,528.0,51,0,0,1
529,529.0,51,0,0,1
530,530.0,51,0,0,1
531,531.0,51,0,0,1
532,532.0,51,0,0,1
533,533.0,51,0,0,1
534,534.0,51,0,0,1
535,535.0,51,0,0,1
536,536.0,51,0,0,1
537,537.0,51,0,0,1
538,538.0,51,0,0,1
539,539.0,51,0,0,1
540,540.0,51,1,0,1
541,541.0,51,1,0,1
542,542.0,51,1,0,1
543,543.0,51,1,0,1
544,544.0,51,1,0,1
545,545.0,51,1,0,1
546,546.0,51,1,0,1
547,547.0,51,0,0,1
548,548.0,51,0,0,1
549,549.0,51,0,0,1
550,550.0,51,0,0,1
551,551.0,51,0,0,1
552,552.0,51,0,0,1
553,553.0,51,0,0,1
554,554.0,51,0,0,1
555,555.0,51,0,0,1
556,556.0,51,0,0,1
557,557.0,51,0,0,1
558,558.0,51,0,0,1
559,559.0,51,0,0,1
560,560.0,51,0,0,1
561,561.0,51,0,0,1
562,562.0,51,0,0,1
563,563.0,51,0,0,1
564,564.0,51,0,0,1
565,565.0,51,0,0,1
566,566.0,51,1,0,1
567,567.0,51,1,0,1
568,568.0,51,1,0,1
569,569.0,51,1,0,1
570,570.0,51,1,0,1
571,571.0,51,1,0,1
572,572.0,51,1,0,1
573,573.0,51,1,0,1
574,574.0,51,2,0,1
575,575.0,51,2,0,1
576,576.0,51,2,0,1
577,577.0,51,2,0,1
578,578.0,51,1,0,1
579,579.0,51,1,0,1
580,580.0,51,1,0,1
581,581.0,51,1,0,1
582,582.0,51,1,0,1
583,583.0,51,1,0,1
584,584.0,51,1,0,1
585,585.0,51,1,0,1
586,586.0,51,0,0,1
587,587.0,51,0,0,1
588,588.0,51,0,0,1
589,589.0,51,0,0,1
590,590.0,51,0,0,1
591,591.0,51,0,0,1
592,592.0,51,0,0,1
593,593.0,51,0,0,1
594,594.0,51,0,0,1
595,595.0,51,0,0,1
596,596.0,51,0,0,1
597,597.0,51,0,0,1
598,598.0,51,0,0,1
599,599.0,51,0,0,1
600,600.0,51,0,0,1
601,601.0,51,0,0,1
602,602.0,51,0,0,1
603,603.0,51,0,0,1
604,604.0,51,0,0,1
605,605.0,51,0,0,1
606,606.0,51,0,0,1
607,607.0,51,0,0,1
608,608.0,51,0,0,1
609,609.0,51,0,0,1
610,610.0,51,0,0,1
611,611.0,51,0,0,1
612,612.0,51,0,0,1
613,613.0,51,0,0,1
614,614.0,51,0,0,1
615,615.0,51,0,0,1
616,616.0,51,0,0,1
617,617.0,51,0,0,1
618,618.0,51,0,0,1
619,619.0,51,0,0,1
620,620.0,51,0,0,1
621,621.0,51,0,0,1
622,622.0,51,0,0,1
623,623.0,51,1,0,1
624,624.0,52,1,0,2
625,625.0,52,1,0,2
626,626.0,52,1,0,2
627,627.0,52,1,0,2
628,628.0,52,1,0,2
629,629.0,52,1,0,2
630,630.0,52,1,0,2
631,631.0,52,1,0,2
632,632.0,52,1,0,2
633,633.0,52,1,0,2
634,634.0,52,1,0,2
635,635.0,52,1,0,2
636,636.0,52,1,0,2
637,637.0,52,1,0,2
638,638.0,52,1,0,2
639,639.0,52,1,0,2
640,640.0,52,1,0,2
641,641.0,52,1,0,2
642,642.0,52,1,0,2
643,643.0,53,1,0,3
644,644.0,53,1,0,3
645,645.0,53,1,0,3
646,646.0,53,0,0,3
647,647.0,53,0,0,3
648,648.0,53,0,0,3
649,649.0,53,0,0,3
650,650.0,53,0,0,3
651,651.0,53,1,0,3
652,652.0,53,1,0,3
653,653.0,53,1,0,3
654,654.0,53,2,0,3
655,655.0,53,2,0,3
656,656.0,53,2,0,3
657,657.0,53,1,0,3
658,658.0,53,1,0,3
659,659.0,53,1,0,3
660,660.0,53,1,0,3
661,661.0,53,0,0,3
662,662.0,53,0,0,3
663,663.0,53,0,0,3
664,664.0,53,0,0,3
665,665.0,53,0,0,3
666,666.0,53,0,0,3
667,667.0,53,0,0,3
668,668.0,53,0,0,3
669,669.0,53,0,0,3
670,670.0,53,0,0,3
671,671.0,53,0,0,3
672,672.0,53,0,0,3
673,673.0,53,0,0,3
674,674.0,53,0,0,3
675,675.0,53,0,0,3
676,676.0,53,0,0,3
677,677.0,53,0,0,3
678,678.0,53,0,0,3
679,679.0,53,0,0,3
680,680.0,53,0,0,3
681,681.0,53,0,0,3
682,682.0,53,0,0,3
683,683.0,53,0,0,3
684,684.0,53,0,0,3
685,685.0,53,0,0,3
686,686.0,53,0,0,3
687,687.0,53,0,0,3
688,688.0,53,0,0,3
689,689.0,53,0,0,3
690,690.0,53,0,0,3
691,691.0,53,0,0,3
692,692.0,53,1,0,3
693,693.0,53,1,0,3
694,694.0,53,1,0,3
695,695.0,53,1,0,3
696,696.0,53,1,0,3
697,697.0,53,1,0,3
698,698.0,53,1,0,3
699,699.0,53,1,0,3
700,700.0,53,1,0,3
701,701.0,53,1,0,3
702,702.0,53,0,0,3
703,703.0,53,0,0,3
704,704.0,53,0,0,3
705,705.0,53,0,0,3
706,706.0,53,0,0,3
707,707.0,53,0,0,3
708,708.0,53,0,0,3
709,709.0,53,0,0,3
710,710.0,53,0,0,3
711,711.0,53,0,0,3
712,712.0,53,0,0,3
713,713.0,53,0,0,3
714,714.0,53,0,0,3
715,715.0,53,0,0,3
716,716.0,53,0,0,3
717,717.0,53,0,0,3
718,718.0,53,0,0,3
719,719.0,53,0,0,3
720,720.0,53,0,0,3
721,721.0,53,0,0,3
722,722.0,53,0,0,3
723,723.0,53,0,0,3
724,724.0,53,0,0,3
725,725.0,53,0,0,3
726,726.0,53,0,0,3
727,727.0,53,0,0,3
728,728.0,53,0,0,3
729,729.0,53,0,0,3
730,730.0,53,0,0,3
731,731.0,53,0,0,3
732,732.0,53,0,0,3
733,733.0,53,0,0,3
734,734.0,53,0,0,3
735,735.0,53,0,0,3
736,736.0,53,0,0,3
737,737.0,53,0,0,3
738,738.0,53,0,0,3
739,739.0,53,0,0,3
740,740.0,53,0,0,3
741,741.0,53,0,0,3
742,742.0,53,0,0,3
743,743.0,53,0,0,3
744,744.0,53,0,0,3
745,745.0,53,0,0,3
746,746.0,53,0,0,3
747,747.0,53,0,0,3
748,748.0,53,0,0,3
749,749.0,53,0,0,3
750,750.0,53,0,0,3
751,751.0,53,0,0,3
752,752.0,53,0,0,3
753,753.0,53,0,0,3
754,754.0,53,0,0,3
755,755.0,53,0,0,3
756,756.0,53,1,0,3
757,757.0,53,1,0,3
758,758.0,53,1,0,3
759,759.0,53,1,0,3
760,760.0,53,1,0,3
761,761.0,53,1,0,3
762,762.0,53,1,0,3
763,763.0,53,1,0,3
764,764.0,53,1,0,3
765,765.0,53,1,0,3
766,766.0,53,1,0,3
767,767.0,53,1,0,3
768,768.0,53,1,0,3
769,769.0,53,1,0,3
770,770.0,53,1,0,3
771,771.0,53,1,0,3
772,772.0,53,1,0,3
773,773.0,53,1,0,3
774,774.0,53,1,0,3
775,775.0,53,1,0,3
776,776.0,53,1,0,3
777,777.0,53,1,0,3
778,778.0,53,1,0,3
779,779.0,53,1,0,3
780,780.0,53,1,0,3
781,781.0,53,0,0,3
782,782.0,53,0,0,3
783,783.0,53,0,0,3
784,784.0,53,0,0,3
785,785.0,53,0,0,3
786,786.0,53,0,0,3
787,787.0,53,0,0,3
788,788.0,53,0,0,3
789,789.0,53,0,0,3
790,790.0,53,0,0,3
791,791.0,53,0,0,3
792,792.0,53,0,0,3
793,793.0,53,0,0,3
794,794.0,53,0,0,3
795,795.0,53,0,0,3
796,796.0,53,0,0,3
797,797.0,53,0,0,3
798,798.0,53,0,0,3
799,799.0,53,0,0,3
800,800.0,53,0,0,3
801,801.0,54,0,0,4
802,802.0,54,0,0,4
803,803.0,54,0,0,4
804,804.0,54,0,0,4
805,805.0,54,0,0,4
806,806.0,54,0,0,4
807,807.0,54,0,0,4
808,808.0,54,0,0,4
809,809.0,54,0,0,4
810,810.0,54,1,0,4
811,811.0,54,1,0,4
812,812.0,54,1,0,4
813,813.0,54,1,0,4
814,814.0,54,1,0,4
815,815.0,54,1,0,4
816,816.0,54,1,0,4
817,817.0,54,1,0,4
818,818.0,54,1,0,4
819,819.0,54,1,0,4
820,820.0,54,0,0,4
821,821.0,54,0,0,4
822,822.0,54,0,0,4
823,823.0,54,0,0,4
824,824.0,54,0,0,4
825,825.0,54,0,0,4
826,826.0,54,0,0,4
827,827.0,54,0,0,4
828,828.0,54,0,0,4
829,829.0,54,0,0,4
830,830.0,54,0,0,4
831,831.0,54,0,0,4
832,832.0,54,0,0,4
833,833.0,54,0,0,4
834,834.0,54,0,0,4
835,835.0,54,0,0,4
836,836.0,54,0,0,4
837,837.0,54,0,0,4
838,838.0,54,0,0,4
839,839.0,54,0,0,4
840,840.0,54,0,0,4
841,841.0,54,0,0,4
842,842.0,54,0,0,4
843,843.0,54,0,0,4
844,844.0,54,0,0,4
845,845.0,54,0,0,4
846,846.0,54,0,0,4
847,847.0,54,0,0,4
848,848.0,54,0,0,4
849,849.0,54,0,0,4
850,850.0,54,0,0,4
851,851.0,54,0,0,4
852,852.0,54,0,0,4
853,853.0,54,0,0,4
854,854.0,54,0,0,4
855,855.0,54,0,0,4
856,856.0,54,0,0,4
857,857.0,54,0,0,4
858,858.0,54,0,0,4
859,859.0,54,0,0,4
860,860.0,54,0,0,4
861,861.0,54,0,0,4
862,862.0,54,0,0,4
863,863.0,54,0,0,4
864,864.0,54,0,0,4
865,865.0,54,0,0,4
866,866.0,54,0,0,4
867,867.0,54,0,0,4
868,868.0,54,0,0,4
869,869.0,54,0,0,4
870,870.0,54,0,0,4
871,871.0,54,0,0,4
872,872.0,54,0,0,4
873,873.0,54,0,0,4
874,874.0,54,0,0,4
875,875.0,54,0,0,4
876,876.0,54,0,0,4
877,877.0,54,0,0,4
878,878.0,54,0,0,4
879,879.0,54,0,0,4
880,880.0,54,0,0,4
881,881.0,54,0,0,4
882,882.0,54,0,0,4
883,883.0,54,0,0,4
884,884.0,54,0,0,4
885,885.0,54,0,0,4
886,886.0,54,0,0,4
887,887.0,54,0,0,4
888,888.0,54,0,0,4
889,889.0,55,0,0,5
890,890.0,55,0,0,5
891,891.0,55,0,0,5
892,892.0,55,0,0,5
893,893.0,55,0,0,5
894,894.0,55,0,0,5
895,895.0,55,0,0,5
896,896.0,55,0,0,5
897,897.0,55,1,0,5
898,898.0,55,1,0,5
899,899.0,55,1,0,5
900,900.0,55,1,0,5
901,901.0,55,1,0,5
902,902.0,55,1,0,5
903,903.0,55,1,0,5
904,904.0,55,2,0,5
905,905.0,55,2,0,5
906,906.0,55,2,0,5
907,907.0,55,2,0,5
908,908.0,55,3,0,5
909,909.0,55,1,0,5
910,910.0,55,1,0,5
911,911.0,55,1,0,5
912,912.0,55,1,0,5
913,913.0,55,1,0,5
914,914.0,55,0,0,5
915,915.0,55,0,0,5
916,916.0,55,0,0,5
917,917.0,55,0,0,5
918,918.0,55,0,0,5
919,919.0,55,0,0,5
920,920.0,55,0,0,5
921,921.0,55,0,0,5
922,922.0,55,0,0,5
923,923.0,55,0,0,5
924,924.0,55,0,0,5
925,925.0,55,0,0,5
926,926.0,55,0,0,5
927,927.0,55,0,0,5
928,928.0,55,0,0,5
929,929.0,55,0,0,5
930,930.0,55,0,0,5
931,931.0,55,0,0,5
932,932.0,55,0,0,5
933,933.0,55,0,0,5
934,934.0,55,0,0,5
935,935.0,55,0,0,5
936,936.0,55,0,0,5
937,937.0,55,0,0,5
938,938.0,55,0,0,5
939,939.0,55,0,0,5
940,940.0,55,0,0,5
941,941.0,55,0,0,5
942,942.0,55,0,0,5
943,943.0,55,0,0,5
944,944.0,55,0,0,5
945,945.0,55,0,0,5
946,946.0,55,1,0,5
947,947.0,56,1,0,6
948,948.0,56,1,0,6
949,949.0,56,1,0,6
950,950.0,56,1,0,6
951,951.0,56,1,0,6
952,952.0,56,1,0,6
953,953.0,56,0,0,6
954,954.0,56,0,0,6
955,955.0,56,0,0,6
956,956.0,56,0,0,6
957,957.0,56,0,0,6
958,958.0,56,0,0,6
959,959.0,56,0,0,6
960,960.0,56,0,0,6
961,961.0,56,0,0,6
962,962.0,56,0,0,6
963,963.0,56,0,0,6
964,964.0,56,0,0,6
965,965.0,56,0,0,6
966,966.0,56,0,0,6
967,967.0,56,0,0,6
968,968.0,56,0,0,6
969,969.0,56,0,0,6
970,970.0,56,0,0,6
971,971.0,56,0,0,6
972,972.0,56,0,0,6
973,973.0,56,0,0,6
974,974.0,56,0,0,6
975,975.0,56,0,0,6
976,976.0,56,0,0,6
977,977.0,56,0,0,6
978,978.0,56,0,0,6
979,979.0,56,0,0,6
980,980.0,56,0,0,6
981,981.0,56,1,0,6
982,982.0,56,1,0,6
983,983.0,56,1,0,6
984,984.0,56,1,0,6
985,985.0,56,1,0,6
986,986.0,56,1,0,6
987,987.0,56,1,0,6
988,988.0,56,1,0,6
989,989.0,56,0,0,6
990,990.0,56,0,0,6
991,991.0,56,0,0,6
992,992.0,56,0,0,6
993,993.0,56,0,0,6
994,994.0,56,0,0,6
995,995.0,56,0,0,6
996,996.0,56,0,0,6
